Text Content,Document,Codes,Start position,End position,time_pre,author_pre,time_cur,author_cur,time_next,author_next,author_association
I think I would actually really like to use file history in VS now too.,issue224_allCommentsText.doc,"224_against 1, 224_warrant 1",227073,227144,2016-04-29T06:28:45Z,maxcalvin,2016-04-29T20:41:18Z,JoshClose,2016-04-29T20:50:27Z,that70schris,NONE
"Regarding the working files, I find it really annoying that everything is in there.",issue224_allCommentsText.doc,"224_against 6, 224_warrant 6",227147,227230,2016-04-29T06:28:45Z,maxcalvin,2016-04-29T20:41:18Z,JoshClose,2016-04-29T20:50:27Z,that70schris,NONE
It's annoying to the point that I never open it and keep it closed.,issue224_allCommentsText.doc,"224_against 6, 224_warrant 6",227231,227298,2016-04-29T06:28:45Z,maxcalvin,2016-04-29T20:41:18Z,JoshClose,2016-04-29T20:50:27Z,that70schris,NONE
"The only thing I find it useful for is seeing new files that haven't been saved, or any file that hasn't been saved I guess.",issue224_allCommentsText.doc,"224_against 6, 224_warrant 6",227299,227423,2016-04-29T06:28:45Z,maxcalvin,2016-04-29T20:41:18Z,JoshClose,2016-04-29T20:50:27Z,that70schris,NONE
It quickly gets too large for me to even care about.,issue224_allCommentsText.doc,"224_against 6, 224_warrant 6",227424,227476,2016-04-29T06:28:45Z,maxcalvin,2016-04-29T20:41:18Z,JoshClose,2016-04-29T20:50:27Z,that70schris,NONE
Not sure how this could be fixed though.,issue224_allCommentsText.doc,"224_against 6, 224_warrant 6",227477,227517,2016-04-29T06:28:45Z,maxcalvin,2016-04-29T20:41:18Z,JoshClose,2016-04-29T20:50:27Z,that70schris,NONE
"Maybe only show unsaved files, but that would have some weird side effects.",issue224_allCommentsText.doc,"224_against 6, 224_warrant 6",227518,227593,2016-04-29T06:28:45Z,maxcalvin,2016-04-29T20:41:18Z,JoshClose,2016-04-29T20:50:27Z,that70schris,NONE
"Anyways, I'm a file history believer now. :)",issue224_allCommentsText.doc,224_non-argumentative,227596,227640,2016-04-29T06:28:45Z,maxcalvin,2016-04-29T20:41:18Z,JoshClose,2016-04-29T20:50:27Z,that70schris,NONE
I think it would be really cool if we could add the ability to go back and forth in the history using `shift+cmd+[` and `shift+cmd+]`.,issue224_allCommentsText.doc,"224_claim 42, 224_support 42",227757,227891,2016-04-29T20:41:18Z,JoshClose,2016-04-29T20:50:27Z,that70schris,2016-04-29T20:56:16Z,JoshClose,NONE
and being able to use them to navigate the history instead I think would go a long way towards making me a believer at least,issue224_allCommentsText.doc,"224_warrant 42, 224_support 42",227974,228098,2016-04-29T20:41:18Z,JoshClose,2016-04-29T20:50:27Z,that70schris,2016-04-29T20:56:16Z,JoshClose,NONE
"Edit: basically achieved this by implementing ```{ ""key"": ""shift+cmd+["", ""command"": ""workbench.action.openPreviousEditor"" },{ ""key"": ""shift+cmd+]"", ""command"": ""workbench.action.openPreviousEditor"" },{ ""key"": ""shift+cmd+["", ""command"": ""workbench.action.quickOpenNavigateNext"", ""when"": ""inQuickOpen"" },{ ""key"": ""shift+cmd+]"", ""command"": ""workbench.action.quickOpenNavigatePrevious"", ""when"": ""inQuickOpen"" }``` as custom key bindings",issue224_allCommentsText.doc,224_non-argumentative,228101,228540,2016-04-29T20:41:18Z,JoshClose,2016-04-29T20:50:27Z,that70schris,2016-04-29T20:56:16Z,JoshClose,NONE
Being able to tear out a code section into a new window would be useful I think too.,issue224_allCommentsText.doc,"224_warrant 2, 224_support 2",228654,228738,2016-04-29T20:50:27Z,that70schris,2016-04-29T20:56:16Z,JoshClose,2016-05-01T10:29:07Z,eyalsk,NONE
Not sure if that thing is even possible though.,issue224_allCommentsText.doc,224_non-argumentative,228739,228786,2016-04-29T20:50:27Z,that70schris,2016-04-29T20:56:16Z,JoshClose,2016-05-01T10:29:07Z,eyalsk,NONE
@JoshClose it's totally possible but they lack the infrastructure for inter-process communication for the editor itself so for two instances to communicate and do anything they need to have a protocol for this first.,issue224_allCommentsText.doc,224_non-argumentative,228897,229113,2016-04-29T20:56:16Z,JoshClose,2016-05-01T10:29:07Z,eyalsk,2016-05-01T12:46:44Z,glen-84,NONE
"Would be really nice if the tab close buttons matched the platform conventions: On the left on OS X, on the right on Windows.",issue224_allCommentsText.doc,"224_claim 45, 224_support 45",230446,230571,2016-05-01T12:46:44Z,glen-84,2016-05-03T18:45:06Z,coreh,2016-05-04T09:04:16Z,kumarharsh,NONE
"The close button on the left is odd to me - I assume it is some mac/linux convention - but as long as 'middle button click' on tab closes an editor (prompt to save if applicable), then no bother.",issue224_allCommentsText.doc,"224_warrant 35, 224_support 35",225267,225462,2016-04-28T17:46:56Z,anyong,2016-04-29T06:28:45Z,maxcalvin,2016-04-29T20:41:18Z,JoshClose,NONE
"I can see why it is on left to rapidly close a bunch of files in succession, but middle click is better for that anyway (though maybe not for macs or notebooks with no scrollwheel?).",issue224_allCommentsText.doc,"224_warrant 35, 224_support 35",225463,225645,2016-04-28T17:46:56Z,anyong,2016-04-29T06:28:45Z,maxcalvin,2016-04-29T20:41:18Z,JoshClose,NONE
Is there a specific reason for breaking convention?,issue224_allCommentsText.doc,"224_warrant 35, 224_support 35",229285,229336,2016-05-01T10:29:07Z,eyalsk,2016-05-01T12:46:44Z,glen-84,2016-05-03T18:45:06Z,coreh,NONE
"When reading LTR, the most important piece of information is the file name, not a close button.",issue224_allCommentsText.doc,"224_warrant 35, 224_support 35",229337,229432,2016-05-01T10:29:07Z,eyalsk,2016-05-01T12:46:44Z,glen-84,2016-05-03T18:45:06Z,coreh,NONE
Moving it to the right would also make it easier to make the close buttons hidden by default (and displayed on hover).,issue224_allCommentsText.doc,"224_warrant 35, 224_support 35",229433,229551,2016-05-01T10:29:07Z,eyalsk,2016-05-01T12:46:44Z,glen-84,2016-05-03T18:45:06Z,coreh,NONE
"At a later stage, users may also want to have file icons to the left of the file name.",issue224_allCommentsText.doc,"224_warrant 35, 224_support 35",229552,229638,2016-05-01T10:29:07Z,eyalsk,2016-05-01T12:46:44Z,glen-84,2016-05-03T18:45:06Z,coreh,NONE
"After using VSCode for some time now, I think the _Working Files_ mode has grown on me, a lot!",issue224_allCommentsText.doc,"224_warrant 6, 224_support 6",230686,230780,2016-05-03T18:45:06Z,coreh,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,CONTRIBUTOR
Here are a few reasons:,issue224_allCommentsText.doc,224_non-argumentative,230783,230806,2016-05-03T18:45:06Z,coreh,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,CONTRIBUTOR
"1.         Although it sounds counter-intuitive, closing a file I'm not using (ctrl-w) does not take it out of the Working Files.",issue224_allCommentsText.doc,"224_warrant 6, 224_support 6",230807,230936,2016-05-03T18:45:06Z,coreh,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,CONTRIBUTOR
This is very good because many times I find myself re-opening recently closed files (in a React project) when working with related files (or children classes).,issue224_allCommentsText.doc,"224_warrant 6, 224_support 6",230937,231096,2016-05-03T18:45:06Z,coreh,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,CONTRIBUTOR
"So, when I _feel_ like I should close a file does not map one-to-one to the time when I _should_ have closed it.",issue224_allCommentsText.doc,"224_warrant 6, 224_support 6",231097,231209,2016-05-03T18:45:06Z,coreh,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,CONTRIBUTOR
"2.         I like the explicit Force-Close, which is offered by the `workbench.files.action.closeFile`.",issue224_allCommentsText.doc,"224_warrant 6, 224_support 6",231210,231313,2016-05-03T18:45:06Z,coreh,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,CONTRIBUTOR
"3.         I've remapped `workbench.files.action.closeFile` to <kbd>Ctrl+k Ctrl+w</kbd> because it requires (slightly) lesser effort than <kbd>Ctrl+k w</kbd>,",issue224_allCommentsText.doc,"224_warrant 6, 224_support 6",231314,231472,2016-05-03T18:45:06Z,coreh,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,CONTRIBUTOR
4.         I can see the full file name and path in the top bar of the editor -> This is very important in deeply nested projects (like I have) which has files with similar or same names (`index.js`?) and only way to differentiate is by path.,issue224_allCommentsText.doc,"224_warrant 6, 224_support 6",231473,231715,2016-05-03T18:45:06Z,coreh,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,CONTRIBUTOR
5.         Less noise of tabs = Zen!,issue224_allCommentsText.doc,"224_warrant 6, 224_support 6",231716,231752,2016-05-03T18:45:06Z,coreh,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,CONTRIBUTOR
"So, in a way I'm trying to say that please _don't remove_ the current flow if you introduce the tabs thing.",issue224_allCommentsText.doc,"224_claim 5, 224_claim 6, 224_support 5, 224_support 6",231755,231862,2016-05-03T18:45:06Z,coreh,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,CONTRIBUTOR
@kumarharsh why would they remove that?,issue224_allCommentsText.doc,224_non-argumentative,231973,232012,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,2016-05-04T15:27:31Z,rojorojo,NONE
if anything they will probably improve it for you! :),issue224_allCommentsText.doc,224_non-argumentative,232013,232066,2016-05-04T09:04:16Z,kumarharsh,2016-05-04T09:55:56Z,eyalsk,2016-05-04T15:27:31Z,rojorojo,NONE
"If the dirty indicator replaces the CLOSE icon, how will we be able to close the file if we don't want to save our changes?",issue224_allCommentsText.doc,224_non-argumentative,232179,232302,2016-05-04T09:55:56Z,eyalsk,2016-05-04T15:27:31Z,rojorojo,2016-05-04T15:30:04Z,anyong,NONE
Will ctrl-w still be available?,issue224_allCommentsText.doc,224_non-argumentative,232303,232334,2016-05-04T09:55:56Z,eyalsk,2016-05-04T15:27:31Z,rojorojo,2016-05-04T15:30:04Z,anyong,NONE
Couldn't the dirty indicator just change to the close button on hover?,issue224_allCommentsText.doc,224_non-argumentative,232445,232515,2016-05-04T15:27:31Z,rojorojo,2016-05-04T15:30:04Z,anyong,2016-05-04T17:07:18Z,bgashler1,NONE
"@rojorojo we are doing what @anyong also suggested, so you won't have any trouble.",issue224_allCommentsText.doc,224_non-argumentative,233089,233171,2016-05-04T15:30:04Z,anyong,2016-05-04T17:07:18Z,bgashler1,2016-05-05T13:17:52Z,stevencl,CONTRIBUTOR
"And yes, Ctrl+W will be still available.",issue224_allCommentsText.doc,224_non-argumentative,233173,233213,2016-05-04T15:30:04Z,anyong,2016-05-04T17:07:18Z,bgashler1,2016-05-05T13:17:52Z,stevencl,CONTRIBUTOR
Thanks for all the feedback.,issue224_allCommentsText.doc,224_non-argumentative,233326,233354,2016-05-04T17:07:18Z,bgashler1,2016-05-05T13:17:52Z,stevencl,2016-05-06T06:46:09Z,be5invis,MEMBER
We're running a UX study on our latest designs at the end of this month.,issue224_allCommentsText.doc,224_non-argumentative,233357,233429,2016-05-04T17:07:18Z,bgashler1,2016-05-05T13:17:52Z,stevencl,2016-05-06T06:46:09Z,be5invis,MEMBER
"If you can spare an hour on 25th or 26th May and would like to participate in the study, please sign up here: https://calendly.com/stevencl/vs-code-docmgmt/",issue224_allCommentsText.doc,224_non-argumentative,233430,233586,2016-05-04T17:07:18Z,bgashler1,2016-05-05T13:17:52Z,stevencl,2016-05-06T06:46:09Z,be5invis,MEMBER
Unfortunately I can only offer times during the day (British Summer Time) and can't run sessions in the evening.,issue224_allCommentsText.doc,224_non-argumentative,233589,233701,2016-05-04T17:07:18Z,bgashler1,2016-05-05T13:17:52Z,stevencl,2016-05-06T06:46:09Z,be5invis,MEMBER
"We are hoping to have some working bits that you can try out, as well as some design wireframes that we haven't shown yet.",issue224_allCommentsText.doc,224_non-argumentative,233704,233826,2016-05-04T17:07:18Z,bgashler1,2016-05-05T13:17:52Z,stevencl,2016-05-06T06:46:09Z,be5invis,MEMBER
"Wait, I love the current UI behavior, will there be a configuration?",issue224_allCommentsText.doc,224_non-argumentative,233939,234007,2016-05-05T13:17:52Z,stevencl,2016-05-06T06:46:09Z,be5invis,2016-05-09T21:43:57Z,MrTravisB,CONTRIBUTOR
Three weeks ago I really wanted tabs.,issue224_allCommentsText.doc,"224_warrant 5, 224_support 5",234121,234158,2016-05-06T06:46:09Z,be5invis,2016-05-09T21:43:57Z,MrTravisB,2016-05-09T22:47:25Z,rauschma,NONE
I even put off switching to VSC for a while since it didn't have tabs.,issue224_allCommentsText.doc,"224_warrant 5, 224_support 5",234159,234229,2016-05-06T06:46:09Z,be5invis,2016-05-09T21:43:57Z,MrTravisB,2016-05-09T22:47:25Z,rauschma,NONE
"Now that I've spent a couple weeks using VSC, I don't even want tabs.",issue224_allCommentsText.doc,"224_warrant 5, 224_support 5",234230,234299,2016-05-06T06:46:09Z,be5invis,2016-05-09T21:43:57Z,MrTravisB,2016-05-09T22:47:25Z,rauschma,NONE
so those of us who want it can continue in the current environment.,issue224_allCommentsText.doc,"224_warrant 5, 224_support 5",234392,234459,2016-05-06T06:46:09Z,be5invis,2016-05-09T21:43:57Z,MrTravisB,2016-05-09T22:47:25Z,rauschma,NONE
I want to add my vote to making sure the tabs are optional.,issue224_allCommentsText.doc,"224_claim 5, 224_support 5",234962,235021,2016-05-09T22:47:25Z,rauschma,2016-05-09T23:02:39Z,marcusrugger,2016-05-09T23:18:19Z,OlsonDev,NONE
I really dislike editor tabs and much prefer the panel on the left side of the window.,issue224_allCommentsText.doc,"224_warrant 5, 224_support 5",235023,235109,2016-05-09T22:47:25Z,rauschma,2016-05-09T23:02:39Z,marcusrugger,2016-05-09T23:18:19Z,OlsonDev,NONE
"I understand adding them for the people who want them, but please, don't force them on us.",issue224_allCommentsText.doc,"224_warrant 5, 224_support 5",235111,235201,2016-05-09T22:47:25Z,rauschma,2016-05-09T23:02:39Z,marcusrugger,2016-05-09T23:18:19Z,OlsonDev,NONE
Not having them is one of the things I _like_ about this editor.,issue224_allCommentsText.doc,"224_warrant 5, 224_support 5",235203,235267,2016-05-09T22:47:25Z,rauschma,2016-05-09T23:02:39Z,marcusrugger,2016-05-09T23:18:19Z,OlsonDev,NONE
"Folks I understand that it's a long thread so you probably didn't read it all, but please read the posts around [here](https://github.com/Microsoft/vscode/issues/224#issuecomment-213015687). Tabs will be optional, the devs are already very, very aware of the points you are bringing up.",issue224_allCommentsText.doc,224_non-argumentative,236175,236461,2016-05-10T03:38:23Z,awkr,2016-05-10T05:13:25Z,anyong,2016-05-10T05:25:36Z,be5invis,NONE
Would-be posters: please look through the thread to see if your issues are already addressed - every time you post there are a hundred people getting emails with your :+1: Thanks,issue224_allCommentsText.doc,224_non-argumentative,236464,236642,2016-05-10T03:38:23Z,awkr,2016-05-10T05:13:25Z,anyong,2016-05-10T05:25:36Z,be5invis,NONE
"@anyong Can I hide it? And if I choose to hide the ""separator"", and Ctrl-Tab in one editor column, can I switch to a open file in the other column?",issue224_allCommentsText.doc,224_non-argumentative,237353,237501,2016-05-10T05:30:07Z,anyong,2016-05-10T05:31:43Z,be5invis,2016-05-10T05:36:43Z,anyong,CONTRIBUTOR
What the con-tabbers want is to completely maintain the existing behavior.,issue224_allCommentsText.doc,224_non-argumentative,237501,237575,2016-05-10T05:30:07Z,anyong,2016-05-10T05:31:43Z,be5invis,2016-05-10T05:36:43Z,anyong,CONTRIBUTOR
@be5invis from the comment I linked to above:,issue224_allCommentsText.doc,224_non-argumentative,237686,237731,2016-05-10T05:31:43Z,be5invis,2016-05-10T05:36:43Z,anyong,2016-05-10T05:38:31Z,be5invis,NONE
"So yes, you can still set the key binding to keep the current Ctrl+Tab behavior if you want.",issue224_allCommentsText.doc,224_non-argumentative,237798,237890,2016-05-10T05:31:43Z,be5invis,2016-05-10T05:36:43Z,anyong,2016-05-10T05:38:31Z,be5invis,NONE
@anyong That's good.,issue224_allCommentsText.doc,224_non-argumentative,238003,238023,2016-05-10T05:36:43Z,anyong,2016-05-10T05:38:31Z,be5invis,2016-05-10T06:47:40Z,anyong,CONTRIBUTOR
"But still, can I hide the âleft/rightâ indicator and make the list looks like a unity?",issue224_allCommentsText.doc,224_non-argumentative,238024,238114,2016-05-10T05:36:43Z,anyong,2016-05-10T05:38:31Z,be5invis,2016-05-10T06:47:40Z,anyong,CONTRIBUTOR
That would be a question for @stevencl,issue224_allCommentsText.doc,224_non-argumentative,238225,238263,2016-05-10T05:38:31Z,be5invis,2016-05-10T06:47:40Z,anyong,2016-05-10T07:23:10Z,NicoleZA,NONE
Yay!,issue224_allCommentsText.doc,224_non-argumentative,238376,238380,2016-05-10T06:47:40Z,anyong,2016-05-10T07:23:10Z,NicoleZA,2016-05-10T09:03:28Z,vinod-a-ext,NONE
we are Getting Tabs..But we don't want to loose 'Working Files' Folder .,issue224_allCommentsText.doc,"224_warrant 5, 224_support 5",238534,238606,2016-05-10T07:23:10Z,NicoleZA,2016-05-10T09:03:28Z,vinod-a-ext,2016-05-10T09:31:22Z,Burnett01,NONE
Awesome! Tab Groups,issue224_allCommentsText.doc,224_non-argumentative,238745,238764,2016-05-10T09:03:28Z,vinod-a-ext,2016-05-10T09:31:22Z,Burnett01,2016-05-10T10:07:25Z,stevencl,NONE
